"Game Title","User Rating",age_group_id,Price,platform_id,special_device_id,developer_publisher_id,release_year_id,genre_id,multiplayer_id,"Game Length (Hours)",game_quality_id,"User Review Text",game_mode_id,"Min Number of Players"
"Bioshock Infinite",28,1,27.27,5,1,52,3,5,1,42.1,30,"Disappointing game, but too many bugs.",2,2
"1000-Piece Puzzle",32.7,3,44.25,3,2,46,5,4,2,33,11,"Disappointing game, but the gameplay is amazing.",2,7
"Tomb Raider (2013)",29.2,1,26.26,5,2,67,2,1,2,51.7,42,"Great game, but the graphics could be better.",1,10
"The Legend of Zelda: Breath of the Wild",33.9,3,47.61,4,1,32,3,2,2,38.8,39,"Amazing game, but too many bugs.",1,4
"1000-Piece Puzzle",37.6,3,46.85,5,2,27,4,5,2,42.2,58,"Great game, but the graphics could be better.",2,8
"Spelunky 2",36.6,4,35.09,1,1,89,2,4,2,57.5,45,"Great game, but the graphics could be better.",1,6
"PokÃ©mon Scarlet & Violet",33.4,3,57.87,1,2,27,3,2,2,8.3,36,"Great game, but the gameplay is amazing.",2,4
Fortnite,27.1,1,29.47,1,2,19,7,5,2,34.8,15,"Solid game, but too many bugs.",1,6
"Street Fighter V",23.9,1,37.78,4,2,66,8,10,1,22.5,49,"Solid game, but the graphics could be better.",2,8
"Portal 2",20.7,1,30.85,5,1,90,10,5,1,19.3,41,"Solid game, but too many bugs.",1,5
"Pillars of Eternity II: Deadfire",20.1,2,25.9,2,1,1,8,5,2,27.7,55,"Disappointing game, but too many bugs.",2,6
"Super Mario Odyssey",38.3,4,46.6,4,1,9,4,8,2,44.5,27,"Amazing game, but the gameplay is amazing.",2,10
Cuphead,31.1,1,53.74,5,1,11,2,7,2,16.2,46,"Amazing game, but the graphics could be better.",2,3
"PokÃ©mon Scarlet & Violet",36.3,1,36.96,1,1,43,14,10,2,54.9,21,"Amazing game, but the gameplay is amazing.",1,1
"Tekken 7",20.8,4,34.12,5,2,12,3,4,1,6.5,7,"Amazing game, but the gameplay is amazing.",1,4
"Overwatch 2",19.5,4,23.2,1,2,74,12,7,1,31.7,4,"Disappointing game, but the gameplay is amazing.",2,5
"FIFA 24",26.3,3,23.63,1,2,26,12,3,1,53.5,12,"Disappointing game, but the gameplay is amazing.",2,3
"Hitman 3",32.5,2,56,3,1,47,6,7,2,19.5,20,"Great game, but the gameplay is amazing.",1,1
"Spelunky 2",15.7,4,23.19,2,1,70,10,8,1,17,42,"Disappointing game, but the graphics could be better.",1,7
"Call of Duty: Modern Warfare 2",26.4,1,39.93,5,1,13,14,8,1,22.1,16,"Great game, but the gameplay is amazing.",1,3
"Sid Meierâ€™s Civilization VI",25.9,3,39.35,4,2,87,7,8,1,16.7,40,"Disappointing game, but the gameplay is amazing.",2,2
"Sid Meierâ€™s Civilization VI",32.7,4,43.98,1,2,26,2,10,2,39.8,5,"Great game, but the graphics could be better.",1,7
"Kingdom Hearts III",36.5,2,55.03,5,1,70,11,1,1,32.1,27,"Amazing game, but the gameplay is amazing.",2,6
"The Sims 4",21.8,2,32.88,1,1,13,1,10,1,22.4,6,"Disappointing game, but the gameplay is amazing.",1,6
"Kingdom Hearts III",45.5,3,56.97,4,2,21,9,1,1,57.1,30,"Disappointing game, but the graphics could be better.",1,7
"Fall Guys",24.8,2,37.75,3,2,4,14,7,1,19.2,25,"Disappointing game, but too many bugs.",2,7
"Halo Infinite",42.3,4,58.2,2,2,67,11,1,2,40.3,21,"Great game, but the gameplay is amazing.",1,1
"Among Us",32.5,3,48.37,5,1,48,9,6,1,26,42,"Great game, but the gameplay is amazing.",2,4
"The Legend of Zelda: Breath of the Wild",37.5,4,52.84,5,2,50,11,7,1,42.6,11,"Disappointing game, but the gameplay is amazing.",1,4
"Rocket League",23.4,4,39.42,1,2,83,2,10,2,13.2,60,"Disappointing game, but too many bugs.",1,7
"Tekken 7",23.3,3,26.24,2,2,69,10,10,1,37.2,48,"Solid game, but the graphics could be better.",1,4
"Mario Kart 8 Deluxe",30.2,2,40.24,5,2,47,8,6,2,34,50,"Great game, but the gameplay is amazing.",2,1
"Fall Guys",38.7,1,45.5,4,1,72,8,1,2,57,18,"Great game, but the gameplay is amazing.",1,6
"League of Legends",24,4,43.74,5,1,37,14,6,2,8.2,7,"Disappointing game, but the graphics could be better.",2,10
"Mario Kart 8 Deluxe",38.4,4,56.51,2,2,40,8,10,1,32.7,6,"Amazing game, but the gameplay is amazing.",1,8
"Sid Meierâ€™s Civilization VI",38,2,57.34,2,1,46,4,2,2,24.9,2,"Great game, but the graphics could be better.",2,10
"Grand Theft Auto V",20.6,1,39.06,3,1,70,9,9,2,6.9,33,"Disappointing game, but the graphics could be better.",1,4
"1000-Piece Puzzle",18.7,1,30.7,2,2,53,1,3,2,6.1,46,"Great game, but too many bugs.",2,8
"Mario Kart 8 Deluxe",20.5,3,23.68,5,1,48,11,10,2,25.9,31,"Amazing game, but the gameplay is amazing.",2,1
"Counter-Strike: Global Offensive",28.5,2,39.85,2,1,36,14,1,1,29.1,17,"Solid game, but too many bugs.",2,7
Fortnite,30.3,2,41.95,3,1,13,9,10,2,31.9,5,"Amazing game, but the graphics could be better.",1,8
"Call of Duty: Modern Warfare 2",30.9,1,28.76,3,1,46,5,1,1,53,1,"Solid game, but the gameplay is amazing.",2,2
"Kingdom Hearts III",40.7,4,57.4,2,1,83,9,10,2,46,21,"Disappointing game, but the gameplay is amazing.",2,4
"Super Smash Bros. Ultimate",31.5,1,56.34,2,2,22,13,7,1,15.2,63,"Amazing game, but too many bugs.",2,8
"FIFA 24",47.1,4,59.71,4,1,46,12,9,1,59.5,44,"Disappointing game, but the gameplay is amazing.",1,3
"Fall Guys",33.5,2,50.65,2,2,37,8,2,1,30,24,"Solid game, but the gameplay is amazing.",1,1
"Grand Theft Auto V",28.3,4,38.13,3,2,72,4,10,1,32.7,38,"Great game, but the gameplay is amazing.",1,1
"Rocket League",19.8,4,29.05,4,1,1,2,2,1,12.5,23,"Great game, but too many bugs.",1,2
"League of Legends",18.9,2,33.38,5,1,53,12,6,1,6.3,55,"Disappointing game, but the gameplay is amazing.",2,5
"Grand Theft Auto V",30.8,1,46.5,4,1,12,9,4,1,24.6,21,"Disappointing game, but the gameplay is amazing.",2,4
"Half-Life: Alyx",28.3,2,52.44,4,2,3,14,8,2,10.1,58,"Amazing game, but the graphics could be better.",2,3
"Super Smash Bros. Ultimate",28.6,3,40.93,4,1,11,1,2,2,26.7,57,"Solid game, but the gameplay is amazing.",2,3
Cuphead,36.5,3,36.87,3,1,81,7,10,1,58.9,23,"Amazing game, but the graphics could be better.",1,7
Minecraft,24.9,1,30.44,4,2,14,7,4,2,33.5,6,"Amazing game, but the gameplay is amazing.",1,3
"FIFA 24",34.7,4,33.33,3,1,71,10,3,1,57.6,22,"Great game, but the graphics could be better.",1,2
"Sid Meierâ€™s Civilization VI",17.8,4,20.81,1,1,24,14,4,2,23.3,46,"Solid game, but the graphics could be better.",1,10
"Among Us",33.9,1,31.74,5,2,66,8,7,2,56,27,"Disappointing game, but too many bugs.",2,2
"Stardew Valley",23.3,1,25.38,1,2,34,11,1,1,39.2,40,"Great game, but the gameplay is amazing.",2,4
"Portal 2",33,4,44.27,2,2,21,11,3,2,33.2,28,"Solid game, but the gameplay is amazing.",2,2
"Hitman 3",33.7,1,57.79,5,2,63,1,4,2,20.2,44,"Disappointing game, but the graphics could be better.",2,4
"The Legend of Zelda: Breath of the Wild",42.4,1,50.69,3,2,20,8,9,2,54.9,13,"Disappointing game, but the gameplay is amazing.",2,7
Tetris,26,4,20.5,1,2,4,4,2,1,58.4,11,"Disappointing game, but the graphics could be better.",2,8
Hades,34.2,4,59.58,1,2,47,5,9,1,17.9,18,"Solid game, but the graphics could be better.",1,2
"Counter-Strike: Global Offensive",23.9,4,40.54,5,1,49,8,2,1,16,8,"Solid game, but the gameplay is amazing.",2,1
"Fall Guys",29.9,4,31.25,2,1,73,1,9,2,43.6,15,"Solid game, but the gameplay is amazing.",1,2
"Half-Life: Alyx",32.4,4,57.1,1,1,24,8,6,1,15.2,32,"Solid game, but the graphics could be better.",2,1
"Among Us",20.6,1,24.7,3,2,31,13,4,1,29.7,57,"Great game, but the gameplay is amazing.",2,7
"Call of Duty: Modern Warfare 2",20.1,2,21.39,2,2,54,7,2,2,34,35,"Solid game, but the gameplay is amazing.",2,5
"Mario Kart 8 Deluxe",42.1,1,46.21,5,2,81,5,10,2,58.3,64,"Great game, but the graphics could be better.",2,4
"FIFA 24",14.7,1,28.79,1,1,41,8,9,2,5.3,44,"Disappointing game, but the gameplay is amazing.",1,4
"The Legend of Zelda: Breath of the Wild",31.2,4,55.86,1,2,38,6,9,2,13.5,7,"Disappointing game, but too many bugs.",1,3
"Overwatch 2",31.9,2,37,2,1,47,7,1,2,40.1,23,"Amazing game, but the gameplay is amazing.",1,3
"Stardew Valley",31.9,1,54.35,5,2,47,2,7,1,21.1,46,"Great game, but the gameplay is amazing.",1,4
"Fall Guys",30,2,54.97,5,1,44,1,2,1,13.4,8,"Amazing game, but the gameplay is amazing.",2,4
"FIFA 24",36.6,2,49.74,2,2,28,11,5,1,39.8,59,"Amazing game, but the gameplay is amazing.",2,5
"Fall Guys",32.8,4,47.81,3,1,78,7,1,1,29.9,44,"Great game, but the graphics could be better.",2,3
"FIFA 24",27.6,2,22.49,5,1,82,6,3,1,55.4,3,"Amazing game, but too many bugs.",2,7
"Ghost of Tsushima",18.1,1,24.29,2,2,39,10,8,2,15.8,31,"Great game, but too many bugs.",1,5
"Ghost of Tsushima",17.7,2,28.67,5,2,8,9,4,1,14.5,2,"Amazing game, but too many bugs.",1,6
"Just Dance 2024",26.6,3,41.97,2,2,10,9,2,1,21.6,42,"Disappointing game, but the gameplay is amazing.",2,8
"PokÃ©mon Scarlet & Violet",20.6,4,38.8,2,2,10,13,6,2,7.3,45,"Solid game, but too many bugs.",1,8
"Spelunky 2",39.7,1,54.89,4,2,1,9,6,2,35.2,19,"Solid game, but too many bugs.",2,1
"FIFA 24",37.4,4,56.26,4,2,43,8,5,2,33.4,17,"Great game, but the gameplay is amazing.",1,2
"The Elder Scrolls V: Skyrim",36.6,2,40.8,1,1,49,8,2,1,52.1,16,"Great game, but the gameplay is amazing.",1,3
"Counter-Strike: Global Offensive",23,3,23.1,1,1,69,4,5,2,36.9,56,"Great game, but the graphics could be better.",1,6
"Super Mario Odyssey",31.7,3,35.33,3,1,5,6,1,2,40.8,32,"Great game, but the graphics could be better.",1,8
"League of Legends",20.7,2,20.49,2,1,46,5,5,1,40.2,11,"Solid game, but the gameplay is amazing.",2,10
"Hitman 3",27,2,25.57,2,1,23,14,5,1,42,39,"Great game, but the gameplay is amazing.",1,8
"Ghost of Tsushima",16.2,1,23.01,4,1,59,5,2,1,20.6,58,"Amazing game, but the gameplay is amazing.",2,8
"Kingdom Hearts III",13.9,1,20.19,1,1,76,2,3,1,13.3,14,"Disappointing game, but the graphics could be better.",2,10
"Grand Theft Auto V",34.7,1,51.73,1,1,25,7,2,2,27.7,59,"Disappointing game, but too many bugs.",1,3
"Red Dead Redemption 2",29.9,2,46.49,4,1,2,1,7,2,24.9,58,"Amazing game, but too many bugs.",1,5
Tetris,27.5,2,24.98,2,1,79,6,1,2,49.9,6,"Solid game, but too many bugs.",1,4
"League of Legends",18.3,1,22.57,5,2,86,10,8,2,21.8,41,"Disappointing game, but the gameplay is amazing.",2,7
Minecraft,25.9,2,42.56,4,1,74,3,4,2,17.8,40,"Disappointing game, but the gameplay is amazing.",1,7
"Fall Guys",31.9,4,42.97,5,1,55,3,2,2,35.4,34,"Amazing game, but the graphics could be better.",2,2
"Fall Guys",24.6,3,29.43,4,1,88,5,4,2,39,57,"Amazing game, but the gameplay is amazing.",1,8
"Ghost of Tsushima",32.5,4,46.19,3,2,13,5,5,2,25.6,54,"Amazing game, but too many bugs.",2,3
"League of Legends",26.8,1,39.72,3,1,88,4,10,2,16.7,36,"Great game, but too many bugs.",1,2
"Overwatch 2",24.5,4,39.43,1,2,20,5,8,1,17.2,10,"Solid game, but too many bugs.",2,7
"Red Dead Redemption 2",26.2,3,41.29,4,2,12,14,3,1,21.9,8,"Solid game, but the gameplay is amazing.",2,7
Tetris,28.2,1,28.35,2,2,6,13,7,1,51.8,43,"Great game, but the graphics could be better.",1,1
"Bioshock Infinite",18.3,1,33.09,1,1,52,9,3,2,9.3,13,"Disappointing game, but the gameplay is amazing.",2,4
"Stardew Valley",22,3,20.56,1,2,6,9,5,2,36.4,62,"Amazing game, but the gameplay is amazing.",2,8
"PokÃ©mon Scarlet & Violet",22.3,3,39.13,3,1,49,14,2,2,10.2,33,"Solid game, but the graphics could be better.",2,7
"The Witcher 3: Wild Hunt",38.8,4,48.86,5,2,88,13,5,2,50,59,"Solid game, but too many bugs.",1,4
"Fall Guys",31.1,2,43.89,1,1,64,11,9,1,29.3,38,"Amazing game, but too many bugs.",1,5
"Portal 2",15.2,1,22.06,4,1,82,9,3,2,16,53,"Solid game, but the graphics could be better.",2,1
"Among Us",32.3,4,50.31,3,1,63,2,5,1,22.1,60,"Disappointing game, but the graphics could be better.",1,10
Hades,19.2,3,25.76,1,2,6,13,6,2,25.2,4,"Amazing game, but too many bugs.",2,3
"Overwatch 2",36.8,3,41.13,3,1,89,12,10,1,57.6,32,"Amazing game, but the graphics could be better.",2,1
"Portal 2",23.8,3,31.28,3,1,11,5,7,1,23,16,"Disappointing game, but the gameplay is amazing.",1,3
"Tekken 7",22.4,4,29.94,4,2,23,8,10,1,26.2,7,"Great game, but too many bugs.",1,5
"Sid Meierâ€™s Civilization VI",28.5,3,40.89,3,2,5,4,1,1,24.3,35,"Amazing game, but the graphics could be better.",2,6
"Halo Infinite",33.8,2,44.41,1,1,38,6,9,2,34.8,10,"Great game, but too many bugs.",2,4
"The Witcher 3: Wild Hunt",14.7,3,21.42,3,1,15,12,6,1,12.3,20,"Amazing game, but too many bugs.",1,3
"Portal 2",24.5,1,40.69,5,1,79,7,10,2,15.1,47,"Disappointing game, but the graphics could be better.",1,10
"Counter-Strike: Global Offensive",35.3,4,59.84,3,1,74,6,6,1,15.6,54,"Great game, but too many bugs.",2,2
"Mario Kart 8 Deluxe",21.7,4,28.42,4,2,30,6,7,2,27.2,40,"Disappointing game, but the gameplay is amazing.",2,7
"The Witcher 3: Wild Hunt",36.4,4,53.36,2,1,66,1,2,2,37.2,11,"Disappointing game, but too many bugs.",2,10
"Overwatch 2",32.3,3,38.34,4,2,74,13,10,2,46.5,24,"Solid game, but too many bugs.",1,6
"Mario Kart 8 Deluxe",28.5,1,53.86,2,2,87,7,2,1,6.5,44,"Solid game, but the graphics could be better.",1,1
"Overwatch 2",26.4,2,25.49,2,2,5,1,2,2,43.5,25,"Amazing game, but the gameplay is amazing.",2,2
Cuphead,20.9,4,27.48,3,1,27,11,6,1,24.9,7,"Solid game, but too many bugs.",1,6
"Ghost of Tsushima",30.5,4,43.51,4,1,56,3,2,1,34.4,34,"Great game, but the gameplay is amazing.",2,1
Tetris,34.8,4,51.47,4,1,35,2,10,1,32,3,"Solid game, but the graphics could be better.",1,5
"Half-Life: Alyx",33.7,4,45.8,3,2,20,5,3,2,36.2,41,"Great game, but the graphics could be better.",1,3
"Grand Theft Auto V",31.7,3,49.51,3,2,14,5,7,1,29.2,30,"Amazing game, but too many bugs.",2,7
"Counter-Strike: Global Offensive",34.2,2,41.43,3,1,67,6,4,1,43.4,3,"Amazing game, but too many bugs.",2,4
"Mario Kart 8 Deluxe",39.9,3,46.72,2,2,86,5,5,1,53,8,"Solid game, but the gameplay is amazing.",1,1
"Super Mario Odyssey",21.8,3,23.2,3,2,21,1,9,1,37,46,"Amazing game, but the gameplay is amazing.",1,6
"PokÃ©mon Scarlet & Violet",33.8,1,58.4,4,1,89,8,5,1,15.7,23,"Solid game, but too many bugs.",1,8
"Among Us",22.6,1,23.75,3,1,62,8,2,2,40.3,14,"Disappointing game, but too many bugs.",2,2
"Fall Guys",30.4,4,31.46,1,2,51,4,5,2,43.6,55,"Amazing game, but too many bugs.",1,1
Cuphead,22.9,2,41.62,4,1,74,4,4,2,6.4,61,"Disappointing game, but the gameplay is amazing.",1,10
"Half-Life: Alyx",21.9,3,36.63,4,2,50,7,5,1,8.4,21,"Great game, but the graphics could be better.",1,1
"Mario Kart 8 Deluxe",25.3,2,31.37,4,1,44,6,2,2,26,2,"Great game, but too many bugs.",1,7
"Among Us",42.7,2,50.68,1,1,10,8,6,2,51.2,38,"Disappointing game, but too many bugs.",1,7
"Just Dance 2024",31.1,1,49.96,4,1,56,5,5,1,23.1,8,"Disappointing game, but the graphics could be better.",1,4
"Tekken 7",42.1,3,54.51,5,1,34,1,6,2,49,26,"Amazing game, but the gameplay is amazing.",2,3
"League of Legends",30.6,2,50.06,2,2,4,6,2,1,19,63,"Great game, but the graphics could be better.",2,3
"Super Smash Bros. Ultimate",30,1,27.36,1,1,41,8,8,2,56.2,20,"Disappointing game, but the gameplay is amazing.",1,2
"Spelunky 2",16,4,28.52,1,1,11,4,1,2,11.4,25,"Amazing game, but the graphics could be better.",2,10
"Fall Guys",15.8,3,21.07,2,1,12,10,9,2,20.4,51,"Great game, but too many bugs.",1,6
"Bioshock Infinite",40.9,4,55.03,5,1,43,2,4,1,45.2,3,"Amazing game, but too many bugs.",1,3
"Portal 2",24.3,2,39.44,1,1,43,8,3,1,9.2,45,"Solid game, but the graphics could be better.",2,5
"Just Dance 2024",26.2,1,24.95,4,1,43,2,3,1,46.5,58,"Great game, but the graphics could be better.",1,6
Fortnite,30.2,4,35.57,2,1,64,5,9,2,42.5,16,"Disappointing game, but too many bugs.",2,6
"Super Mario Odyssey",31.8,1,51.73,2,2,17,14,8,2,22.1,11,"Disappointing game, but the gameplay is amazing.",2,1
"Tomb Raider (2013)",19.5,2,27.94,5,1,39,9,8,2,18.2,60,"Disappointing game, but the graphics could be better.",1,7
Cuphead,41.8,3,52.03,1,2,78,6,9,1,54,52,"Amazing game, but the graphics could be better.",2,3
"Overwatch 2",23.3,4,26.58,4,2,54,11,10,1,36.5,24,"Solid game, but the graphics could be better.",1,3
"Tomb Raider (2013)",23.4,1,23.45,1,2,48,5,5,1,35.7,5,"Amazing game, but too many bugs.",1,4
Minecraft,16.1,3,27.68,3,1,82,10,2,2,10.4,33,"Great game, but the gameplay is amazing.",2,3
"Half-Life: Alyx",27.7,4,39.05,5,2,31,12,10,2,23.7,7,"Solid game, but the graphics could be better.",1,8
"Overwatch 2",29,3,47.7,1,1,73,4,10,1,23.4,29,"Disappointing game, but the gameplay is amazing.",1,4
"Counter-Strike: Global Offensive",24.9,3,43.1,1,2,40,5,9,1,17.4,59,"Great game, but the gameplay is amazing.",1,2
"Kingdom Hearts III",41,3,56.99,5,1,8,14,4,1,38.2,58,"Disappointing game, but the graphics could be better.",2,5
"Street Fighter V",42.3,3,54.42,4,2,54,10,10,1,46.5,17,"Disappointing game, but the graphics could be better.",2,4
"Super Mario Odyssey",40.6,1,50.69,2,2,27,6,6,1,50.8,8,"Great game, but the gameplay is amazing.",1,7
"The Elder Scrolls V: Skyrim",31.6,1,46.58,4,2,7,8,7,1,30.1,50,"Solid game, but the gameplay is amazing.",2,2
"Hitman 3",38.8,4,58.72,4,2,67,14,2,2,27.4,18,"Great game, but the gameplay is amazing.",1,4
"Animal Crossing: New Horizons",31.4,3,43.79,1,2,12,4,9,2,32.7,18,"Disappointing game, but too many bugs.",2,5
"Sid Meierâ€™s Civilization VI",24.6,3,30.64,1,1,51,2,9,2,26.6,44,"Amazing game, but the gameplay is amazing.",1,7
"Super Mario Odyssey",31.8,1,29.12,2,2,62,11,5,2,55.9,36,"Great game, but the graphics could be better.",2,4
"Super Mario Odyssey",36.4,1,43.36,1,2,3,4,10,2,49.8,21,"Great game, but the gameplay is amazing.",1,7
"Tekken 7",44.7,2,55.84,5,2,86,3,3,1,57.9,2,"Amazing game, but the gameplay is amazing.",2,10
Tetris,33.6,4,41.91,5,1,18,8,4,2,40.5,10,"Amazing game, but too many bugs.",1,8
"Mario Kart 8 Deluxe",44.7,2,59.41,3,1,29,8,9,2,43.8,58,"Disappointing game, but too many bugs.",2,3
"Rocket League",32.6,4,48.91,4,2,8,12,7,1,20.4,39,"Great game, but the gameplay is amazing.",2,10
"Pillars of Eternity II: Deadfire",33.2,3,52.93,4,1,59,10,6,2,25.9,62,"Solid game, but too many bugs.",2,4
"Portal 2",36.9,2,49.57,2,1,54,2,7,1,39.6,57,"Disappointing game, but too many bugs.",2,2
"Pillars of Eternity II: Deadfire",45,1,59.33,2,2,56,4,1,2,45.2,59,"Disappointing game, but too many bugs.",2,3
"League of Legends",22.3,1,37.65,4,2,80,1,6,2,12.2,4,"Great game, but the gameplay is amazing.",2,5
Tetris,44,3,54.39,1,2,12,6,5,2,54.2,26,"Disappointing game, but the graphics could be better.",1,4
"Kingdom Hearts III",32.3,2,33.37,5,1,3,9,6,1,52.1,6,"Amazing game, but the gameplay is amazing.",1,4
"Red Dead Redemption 2",28.6,3,27.04,1,2,23,5,2,1,48.5,61,"Great game, but the gameplay is amazing.",2,4
"PokÃ©mon Scarlet & Violet",29.6,2,52.87,5,2,42,4,1,1,16.8,59,"Great game, but the graphics could be better.",1,7
"Super Smash Bros. Ultimate",27.5,1,38.68,2,2,9,12,6,1,33.9,50,"Amazing game, but the gameplay is amazing.",1,4
"Among Us",25.7,1,28.61,2,1,46,6,6,2,43.1,6,"Disappointing game, but the graphics could be better.",2,8
"PokÃ©mon Scarlet & Violet",38,4,45.2,5,2,18,7,9,2,47.1,14,"Solid game, but the gameplay is amazing.",2,2
"Spelunky 2",32,1,34.45,1,2,34,10,7,1,50.6,50,"Disappointing game, but too many bugs.",1,8
"Halo Infinite",15.8,1,21.69,1,1,83,5,3,2,11.8,59,"Great game, but the graphics could be better.",2,3
"Sid Meierâ€™s Civilization VI",36.4,4,59.54,4,1,50,4,4,1,27.4,5,"Great game, but the gameplay is amazing.",1,8
"Animal Crossing: New Horizons",26.1,3,22.24,5,1,23,6,10,1,55,50,"Solid game, but too many bugs.",2,5
Cuphead,27.8,4,40.58,2,2,53,1,6,1,21.7,43,"Great game, but the graphics could be better.",2,4
"Fall Guys",16.2,3,22.77,5,1,79,2,5,1,21.6,52,"Amazing game, but the graphics could be better.",1,5
"Stardew Valley",30.7,4,32.35,1,2,37,1,10,2,47.2,28,"Great game, but the graphics could be better.",1,6
"1000-Piece Puzzle",21.8,3,30.84,4,2,11,10,8,2,16.7,26,"Solid game, but the gameplay is amazing.",1,2
"League of Legends",29.1,2,42.27,2,2,25,7,1,2,20.5,59,"Amazing game, but the graphics could be better.",1,8
"Super Smash Bros. Ultimate",19.4,4,25.84,3,2,2,2,7,1,15.2,19,"Solid game, but the graphics could be better.",1,2
"Call of Duty: Modern Warfare 2",31.9,4,30.49,1,2,19,14,2,1,52.9,36,"Great game, but the gameplay is amazing.",1,1
"Call of Duty: Modern Warfare 2",28.5,4,38.65,5,2,57,4,4,1,26,17,"Amazing game, but too many bugs.",1,3
"Half-Life: Alyx",17.7,4,23.6,4,2,50,8,1,1,22.7,7,"Disappointing game, but the gameplay is amazing.",2,5
"Ghost of Tsushima",24.6,1,41.71,1,1,52,7,10,2,13.9,52,"Great game, but the graphics could be better.",2,2
"Overwatch 2",14.1,3,22.29,4,2,57,9,5,1,8.6,30,"Solid game, but the gameplay is amazing.",1,4
"PokÃ©mon Scarlet & Violet",37.1,3,57.78,5,2,72,11,4,1,30.9,40,"Solid game, but the gameplay is amazing.",1,8
"Street Fighter V",20.9,2,33.7,2,2,31,8,2,1,17.7,13,"Great game, but the graphics could be better.",1,7
"Rocket League",17,3,22.01,4,2,86,4,2,2,20.9,33,"Disappointing game, but the graphics could be better.",2,6
"Halo Infinite",34.4,1,46.66,5,1,75,4,1,1,36.8,63,"Great game, but the gameplay is amazing.",1,3
"Portal 2",32.2,2,37.05,1,2,6,6,4,1,51.3,34,"Amazing game, but the gameplay is amazing.",1,2
"Spelunky 2",19,4,32.2,2,1,41,1,7,2,11.6,16,"Disappointing game, but the gameplay is amazing.",1,4
Tetris,33.2,3,57.22,4,1,26,4,5,2,18.5,59,"Solid game, but too many bugs.",2,5
"Fall Guys",25.2,2,40.64,5,2,27,12,1,1,20.9,44,"Amazing game, but too many bugs.",2,3
"Bioshock Infinite",21.4,4,37.78,2,2,3,10,8,2,9.4,42,"Disappointing game, but the graphics could be better.",2,8
"The Legend of Zelda: Breath of the Wild",43.9,2,53.9,4,1,68,5,10,1,53.6,4,"Amazing game, but the graphics could be better.",1,1
"Super Mario Odyssey",41.5,4,51.56,5,2,12,12,6,1,58.5,59,"Solid game, but too many bugs.",1,10
"The Witcher 3: Wild Hunt",19.9,4,24.38,5,2,49,2,6,2,22.1,9,"Amazing game, but the graphics could be better.",2,3
Minecraft,44,1,57.08,3,1,15,11,10,1,55.2,52,"Disappointing game, but the gameplay is amazing.",1,4
"Counter-Strike: Global Offensive",29.6,3,37.85,2,1,40,14,7,1,38.1,22,"Amazing game, but the gameplay is amazing.",1,7
